ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600773.SH,20211207,27.44,27.56,25.56,26.37,27.12,-0.75,-2.7655,420927.03,1108152.434
600773.SH,20211206,28.09,28.65,27.1,27.12,28.47,-1.35,-4.7418,382619.66,1058318.434
600773.SH,20211203,28.39,28.78,27.38,28.47,28.47,0.0,0.0,365004.36,1030708.717
600773.SH,20211202,28.49,29.03,28.05,28.47,28.84,-0.37,-1.2829,341061.7,968375.459
600773.SH,20211201,29.17,29.57,28.35,28.84,29.14,-0.3,-1.0295,405294.93,1174180.642
600773.SH,20211130,30.11,30.35,28.7,29.14,30.11,-0.97,-3.2215,461653.5,1354002.422
600773.SH,20211129,29.09,30.75,28.8,30.11,29.89,0.22,0.736,628057.26,1878723.471
600773.SH,20211126,27.5,30.61,27.45,29.89,27.92,1.97,7.0559,765432.35,2244063.939
600773.SH,20211125,25.7,27.92,25.4,27.92,25.38,2.54,10.0079,757555.77,2079564.061
600773.SH,20211124,25.05,25.79,24.92,25.38,25.36,0.02,0.0789,347053.8,881384.629
600773.SH,20211123,25.31,26.38,25.1,25.36,25.63,-0.27,-1.0535,598575.7,1537550.209
600773.SH,20211122,23.12,25.63,23.02,25.63,23.3,2.33,10.0,732324.38,1831814.368
600773.SH,20211119,22.95,24.4,22.6,23.3,23.16,0.14,0.6045,642281.15,1508997.24
600773.SH,20211118,21.17,23.43,21.14,23.16,21.3,1.86,8.7324,748670.75,1696165.106
600773.SH,20211117,20.44,21.5,20.41,21.3,20.05,1.25,6.2344,461638.69,972499.871
600773.SH,20211116,20.18,20.61,19.97,20.05,20.2,-0.15,-0.7426,207456.7,419764.543
600773.SH,20211115,20.23,20.55,19.79,20.2,20.23,-0.03,-0.1483,214731.22,432270.619
600773.SH,20211112,20.41,20.85,20.11,20.23,20.41,-0.18,-0.8819,210514.33,429565.565
600773.SH,20211111,20.57,20.8,20.35,20.41,20.64,-0.23,-1.1143,178458.0,366250.064
600773.SH,20211110,21.42,21.49,20.1,20.64,21.69,-1.05,-4.8409,309765.42,642285.421
