ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000799.SZ,20211207,244.0,247.0,238.79,241.3,243.65,-2.35,-0.9645,61402.56,1489997.196
000799.SZ,20211206,247.0,250.66,240.78,243.65,243.15,0.5,0.2056,60428.65,1485650.28
000799.SZ,20211203,237.51,247.0,237.5,243.15,237.79,5.36,2.2541,74809.32,1823559.244
000799.SZ,20211202,233.8,242.85,233.8,237.79,229.8,7.99,3.4769,97510.33,2323682.308
000799.SZ,20211201,225.0,229.9,222.45,229.8,224.58,5.22,2.3243,64967.72,1471992.822
000799.SZ,20211130,236.0,237.97,223.58,224.58,234.98,-10.4,-4.4259,90065.61,2052962.37
000799.SZ,20211129,222.36,235.1,222.36,234.98,225.85,9.13,4.0425,94365.36,2180540.624
000799.SZ,20211126,220.0,227.29,220.0,225.85,219.69,6.16,2.804,75515.12,1691347.64
000799.SZ,20211125,223.0,224.5,217.01,219.69,221.2,-1.51,-0.6826,54471.72,1197141.157
000799.SZ,20211124,215.77,224.99,215.0,221.2,215.99,5.21,2.4121,102722.9,2274604.661
000799.SZ,20211123,208.8,216.47,208.01,215.99,211.01,4.98,2.3601,85414.69,1826467.197
000799.SZ,20211122,206.34,216.18,205.0,211.01,206.22,4.79,2.3228,92060.89,1949419.093
000799.SZ,20211119,205.21,210.12,203.5,206.22,205.08,1.14,0.5559,60840.28,1259919.479
000799.SZ,20211118,204.0,207.22,202.88,205.08,205.3,-0.22,-0.1072,40878.63,837567.474
000799.SZ,20211117,209.41,210.0,202.2,205.3,209.4,-4.1,-1.958,71480.98,1459170.595
000799.SZ,20211116,203.0,213.5,201.8,209.4,202.98,6.42,3.1629,90915.19,1898693.717
000799.SZ,20211115,202.2,205.4,201.01,202.98,203.65,-0.67,-0.329,49070.44,998927.918
000799.SZ,20211112,208.0,211.92,203.5,203.65,207.0,-3.35,-1.6184,59180.83,1221675.337
000799.SZ,20211111,207.78,208.51,203.0,207.0,208.12,-1.12,-0.5382,42880.72,883066.724
000799.SZ,20211110,210.4,211.8,205.55,208.12,210.4,-2.28,-1.0837,42848.7,891293.084
000799.SZ,20211109,211.66,213.88,210.0,210.4,212.1,-1.7,-0.8015,41076.19,867796.911
000799.SZ,20211108,211.0,215.33,210.59,212.1,213.18,-1.08,-0.5066,38988.12,829027.694
000799.SZ,20211105,212.51,216.5,210.68,213.18,213.4,-0.22,-0.1031,60530.64,1294246.735
000799.SZ,20211104,209.42,214.51,208.02,213.4,209.0,4.4,2.1053,68189.72,1446402.38
000799.SZ,20211103,209.02,215.04,207.3,209.0,206.9,2.1,1.015,56152.61,1180068.04
000799.SZ,20211102,210.88,212.4,203.7,206.9,210.89,-3.99,-1.892,62562.83,1299708.197
000799.SZ,20211101,207.97,218.44,202.1,210.89,214.91,-4.02,-1.8706,77225.2,1627157.052
000799.SZ,20211029,218.0,219.34,212.0,214.91,217.91,-3.0,-1.3767,75138.33,1617688.978
000799.SZ,20211028,226.95,227.23,215.0,217.91,223.6,-5.69,-2.5447,82098.12,1809882.3
000799.SZ,20211027,228.11,229.0,221.1,223.6,229.25,-5.65,-2.4646,64884.67,1455502.832
000799.SZ,20211026,230.0,234.53,228.0,229.25,231.55,-2.3,-0.9933,59849.55,1382645.987
000799.SZ,20211025,233.38,233.8,227.08,231.55,233.47,-1.92,-0.8224,49531.86,1139609.726
000799.SZ,20211022,234.11,236.6,230.77,233.47,233.41,0.06,0.0257,46343.36,1083693.588
000799.SZ,20211021,237.0,237.75,231.3,233.41,235.96,-2.55,-1.0807,41672.65,973661.932
000799.SZ,20211020,234.66,237.0,229.8,235.96,231.0,4.96,2.1472,58414.52,1368567.526
000799.SZ,20211019,223.28,232.55,220.08,231.0,225.53,5.47,2.4254,85278.01,1957428.848
000799.SZ,20211018,244.99,244.99,225.53,225.53,250.59,-25.06,-10.0004,121132.65,2782865.445
000799.SZ,20211015,240.0,252.61,237.0,250.59,253.99,-3.4,-1.3386,98824.44,2432549.22
000799.SZ,20211014,249.0,253.99,245.0,253.99,250.1,3.89,1.5554,66639.35,1665218.1
000799.SZ,20211013,242.0,253.16,240.63,250.1,242.0,8.1,3.3471,67331.18,1672266.698
000799.SZ,20211012,247.99,250.0,238.0,242.0,250.4,-8.4,-3.3546,95610.51,2317105.31
000799.SZ,20211011,255.8,260.0,245.88,250.4,255.1,-4.7,-1.8424,65731.1,1660003.241
000799.SZ,20211008,251.0,260.98,246.78,255.1,247.73,7.37,2.975,81488.34,2085897.631
000799.SZ,20210930,250.5,253.99,246.18,247.73,250.5,-2.77,-1.1058,61912.94,1543682.784
000799.SZ,20210929,260.32,261.09,248.99,250.5,257.1,-6.6,-2.5671,74911.91,1900711.164
000799.SZ,20210928,257.5,262.58,242.0,257.1,263.0,-5.9,-2.2433,97990.0,2503184.398
000799.SZ,20210927,263.0,276.89,257.28,263.0,259.9,3.1,1.1928,177585.62,4728703.752
000799.SZ,20210924,258.89,265.07,255.69,259.9,257.6,2.3,0.8929,93582.32,2440073.658
000799.SZ,20210923,255.78,272.5,248.63,257.6,251.0,6.6,2.6295,111188.63,2892684.067
000799.SZ,20210922,254.0,258.0,246.58,251.0,254.46,-3.46,-1.3597,93546.42,2352572.049
000799.SZ,20210917,228.99,254.46,228.78,254.46,231.33,23.13,9.9987,147450.8,3635856.696
000799.SZ,20210916,233.2,238.7,230.58,231.33,233.3,-1.97,-0.8444,60182.96,1408372.776
000799.SZ,20210915,233.64,238.8,229.41,233.3,235.95,-2.65,-1.1231,56512.08,1323007.5
000799.SZ,20210914,241.0,241.0,233.1,235.95,237.04,-1.09,-0.4598,58248.65,1383424.119
000799.SZ,20210913,237.0,246.07,233.18,237.04,239.61,-2.57,-1.0726,65485.54,1556106.525
000799.SZ,20210910,235.0,247.31,231.0,239.61,234.42,5.19,2.214,94127.9,2254691.648
000799.SZ,20210909,231.21,237.38,231.0,234.42,231.66,2.76,1.1914,72103.34,1689061.477
000799.SZ,20210908,234.0,237.8,228.1,231.66,235.0,-3.34,-1.4213,75006.69,1743582.185
000799.SZ,20210907,224.0,236.83,222.01,235.0,225.13,9.87,4.3841,106603.26,2472161.371
000799.SZ,20210906,207.93,227.9,206.11,225.13,208.78,16.35,7.8312,118016.49,2612290.77
000799.SZ,20210903,204.09,211.84,203.0,208.78,208.35,0.43,0.2064,67212.85,1402044.357
000799.SZ,20210902,214.0,219.69,208.01,208.35,214.82,-6.47,-3.0118,71259.63,1513143.189
000799.SZ,20210901,207.12,217.5,197.8,214.82,209.48,5.34,2.5492,113113.7,2379861.123
000799.SZ,20210831,217.0,219.0,204.0,209.48,217.91,-8.43,-3.8686,87171.81,1834017.285
000799.SZ,20210830,213.07,224.0,207.5,217.91,213.0,4.91,2.3052,95367.73,2051849.55
000799.SZ,20210827,210.0,224.18,210.0,213.0,208.53,4.47,2.1436,92382.49,2007779.963
000799.SZ,20210826,214.01,218.61,205.8,208.53,217.96,-9.43,-4.3265,79941.35,1685492.827
000799.SZ,20210825,203.93,219.0,203.93,217.96,202.1,15.86,7.8476,99237.76,2120245.194
000799.SZ,20210824,189.6,205.0,189.2,202.1,188.58,13.52,7.1694,109200.97,2158546.438
000799.SZ,20210823,188.27,193.0,184.85,188.58,188.25,0.33,0.1753,84161.86,1589322.417
000799.SZ,20210820,198.58,201.0,188.24,188.25,209.15,-20.9,-9.9928,148623.3,2868289.647
000799.SZ,20210819,215.23,217.45,206.6,209.15,212.19,-3.04,-1.4327,68039.52,1437060.886
000799.SZ,20210818,211.27,215.5,207.91,212.19,211.6,0.59,0.2788,64013.64,1358621.746
000799.SZ,20210817,224.11,224.8,208.0,211.6,223.96,-12.36,-5.5188,91621.39,1975297.189
000799.SZ,20210816,225.51,228.81,222.75,223.96,225.51,-1.55,-0.6873,46093.54,1039234.859
000799.SZ,20210813,226.98,230.86,220.0,225.51,225.55,-0.04,-0.0177,55433.16,1249354.859
000799.SZ,20210812,225.51,234.56,223.0,225.55,226.09,-0.54,-0.2388,79280.7,1807569.462
000799.SZ,20210811,227.0,229.8,221.1,226.09,228.9,-2.81,-1.2276,82536.01,1863834.252
000799.SZ,20210810,213.0,231.5,210.55,228.9,212.74,16.16,7.5961,125634.79,2790143.033
000799.SZ,20210809,208.83,217.92,208.0,212.74,210.84,1.9,0.9012,82654.41,1764846.195
000799.SZ,20210806,206.0,213.36,204.54,210.84,206.0,4.84,2.3495,82925.97,1741014.151
000799.SZ,20210805,200.0,211.91,196.0,206.0,208.03,-2.03,-0.9758,81952.94,1679181.468
000799.SZ,20210804,210.28,214.56,205.55,208.03,212.2,-4.17,-1.9651,67931.14,1416818.714
000799.SZ,20210803,207.58,214.8,205.01,212.2,211.06,1.14,0.5401,104780.03,2204270.877
000799.SZ,20210802,185.63,211.06,184.03,211.06,191.87,19.19,10.0016,133038.12,2641803.703
000799.SZ,20210730,202.0,204.02,187.99,191.87,208.05,-16.18,-7.777,136715.1,2653245.829
000799.SZ,20210729,218.4,220.88,204.18,208.05,212.5,-4.45,-2.0941,105849.65,2217265.242
