ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000568.SZ,20211207,247.13,252.52,245.0,246.47,244.38,2.09,0.8552,147706.3,3666434.568
000568.SZ,20211206,254.5,254.9,244.1,244.38,252.3,-7.92,-3.1391,170141.92,4224829.85
000568.SZ,20211203,238.2,254.0,238.2,252.3,237.18,15.12,6.3749,234469.29,5856889.385
000568.SZ,20211202,232.11,238.11,231.0,237.18,232.11,5.07,2.1843,95305.93,2241999.927
000568.SZ,20211201,233.29,234.89,229.0,232.11,230.05,2.06,0.8955,67615.25,1567198.891
000568.SZ,20211130,234.8,236.6,229.46,230.05,235.5,-5.45,-2.3142,102562.31,2382385.704
000568.SZ,20211129,231.3,236.0,229.5,235.5,233.68,1.82,0.7788,97620.13,2279079.295
000568.SZ,20211126,234.95,236.0,231.01,233.68,234.94,-1.26,-0.5363,76227.69,1776291.695
000568.SZ,20211125,236.0,243.7,234.2,234.94,234.95,-0.01,-0.0043,153899.88,3656938.63
000568.SZ,20211124,228.0,240.0,227.41,234.95,226.05,8.9,3.9372,219433.3,5173554.037
000568.SZ,20211123,226.0,231.36,224.23,226.05,227.48,-1.43,-0.6286,87423.54,1992945.885
000568.SZ,20211122,230.52,238.61,226.58,227.48,230.53,-3.05,-1.323,154248.97,3564570.596
000568.SZ,20211119,221.05,234.88,221.05,230.53,223.15,7.38,3.3072,128510.3,2966579.816
000568.SZ,20211118,221.7,225.55,219.45,223.15,222.63,0.52,0.2336,52392.34,1166569.403
000568.SZ,20211117,220.51,225.5,219.23,222.63,221.8,0.83,0.3742,77590.73,1728554.791
000568.SZ,20211116,214.0,224.0,212.97,221.8,211.46,10.34,4.8898,141560.38,3118274.992
000568.SZ,20211115,212.0,214.88,208.8,211.46,210.0,1.46,0.6952,90373.75,1914795.25
000568.SZ,20211112,219.77,222.77,206.7,210.0,218.8,-8.8,-4.0219,189996.71,4013527.753
000568.SZ,20211111,218.93,220.2,213.0,218.8,219.05,-0.25,-0.1141,89930.4,1951204.069
000568.SZ,20211110,229.05,229.05,216.1,219.05,226.97,-7.92,-3.4894,117484.3,2593735.092
000568.SZ,20211109,231.0,235.33,226.57,226.97,231.5,-4.53,-1.9568,86552.26,1986235.329
000568.SZ,20211108,229.49,234.8,227.5,231.5,229.7,1.8,0.7836,83664.36,1940822.827
000568.SZ,20211105,234.76,236.77,229.51,229.7,234.77,-5.07,-2.1596,103976.33,2419406.941
000568.SZ,20211104,225.01,237.0,223.7,234.77,223.01,11.76,5.2733,142491.45,3308513.324
000568.SZ,20211103,223.99,226.03,220.05,223.01,224.0,-0.99,-0.442,75297.19,1685176.415
000568.SZ,20211102,227.83,230.76,220.0,224.0,231.2,-7.2,-3.1142,137424.96,3084690.0
000568.SZ,20211101,224.01,234.67,216.3,231.2,228.95,2.25,0.9827,141428.45,3221780.001
000568.SZ,20211029,231.8,239.88,227.8,228.95,227.29,1.66,0.7303,170292.87,3967048.134
000568.SZ,20211028,225.12,232.86,224.55,227.29,225.13,2.16,0.9594,83566.95,1904842.424
000568.SZ,20211027,232.0,232.0,222.05,225.13,232.9,-7.77,-3.3362,111609.44,2518039.158
000568.SZ,20211026,230.0,238.54,227.5,232.9,230.6,2.3,0.9974,99669.85,2320919.878
000568.SZ,20211025,230.66,233.28,227.37,230.6,231.91,-1.31,-0.5649,85163.5,1957281.085
000568.SZ,20211022,234.0,236.44,228.51,231.91,231.9,0.01,0.0043,100140.47,2329154.625
000568.SZ,20211021,232.0,233.95,226.5,231.9,232.13,-0.23,-0.0991,90489.12,2085988.177
000568.SZ,20211020,235.0,237.9,229.6,232.13,231.37,0.76,0.3285,104302.17,2430024.408
000568.SZ,20211019,222.0,233.3,222.0,231.37,224.92,6.45,2.8677,146768.61,3368282.748
000568.SZ,20211018,230.01,230.7,215.3,224.92,234.69,-9.77,-4.1629,244442.66,5446849.381
000568.SZ,20211015,234.0,239.33,228.02,234.69,238.89,-4.2,-1.7581,135105.83,3158303.642
000568.SZ,20211014,238.68,244.6,230.69,238.89,238.28,0.61,0.256,149152.3,3540118.948
000568.SZ,20211013,225.0,246.0,223.5,238.28,225.15,13.13,5.8317,219319.16,5143609.812
000568.SZ,20211012,224.31,228.01,218.92,225.15,224.5,0.65,0.2895,114906.05,2578356.677
000568.SZ,20211011,226.0,231.0,222.0,224.5,225.33,-0.83,-0.3683,155316.29,3504444.999
000568.SZ,20211008,222.0,232.66,219.58,225.33,221.58,3.75,1.6924,226176.22,5167261.788
000568.SZ,20210930,209.0,226.0,208.51,221.58,211.5,10.08,4.766,284116.79,6256662.874
000568.SZ,20210929,214.87,218.55,207.0,211.5,213.03,-1.53,-0.7182,281867.36,5981219.61
000568.SZ,20210928,205.0,218.9,201.0,213.03,205.04,7.99,3.8968,459913.79,9737615.872
000568.SZ,20210927,200.0,205.04,200.0,205.04,186.4,18.64,10.0,141333.14,2885827.873
000568.SZ,20210924,176.11,189.44,176.08,186.4,177.12,9.28,5.2394,230480.21,4273299.277
000568.SZ,20210923,174.83,180.53,173.01,177.12,174.42,2.7,1.548,99759.86,1772753.297
