ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600779.SH,20211207,140.51,142.0,138.0,139.69,139.91,-0.22,-0.1572,60210.9,842967.909
600779.SH,20211206,141.1,142.6,138.35,139.91,140.5,-0.59,-0.4199,49229.99,690859.551
600779.SH,20211203,135.5,143.8,135.13,140.5,137.0,3.5,2.5547,92639.21,1306350.539
600779.SH,20211202,135.8,140.58,134.79,137.0,134.3,2.7,2.0104,72036.37,990533.369
600779.SH,20211201,131.8,134.5,130.6,134.3,130.31,3.99,3.0619,64788.45,861055.788
600779.SH,20211130,133.42,133.8,129.49,130.31,133.8,-3.49,-2.6084,56930.71,745649.068
600779.SH,20211129,132.98,134.4,129.9,133.8,134.2,-0.4,-0.2981,60980.26,807074.676
600779.SH,20211126,130.53,134.53,128.2,134.2,129.09,5.11,3.9585,86247.95,1144530.235
600779.SH,20211125,134.69,134.81,128.99,129.09,132.99,-3.9,-2.9326,65353.69,854240.2
600779.SH,20211124,127.5,133.89,127.3,132.99,126.71,6.28,4.9562,105595.33,1382350.247
600779.SH,20211123,126.5,127.38,125.23,126.71,127.45,-0.74,-0.5806,36678.31,464161.103
600779.SH,20211122,127.01,130.0,126.5,127.45,127.03,0.42,0.3306,58292.97,744691.133
600779.SH,20211119,126.3,129.1,125.6,127.03,126.74,0.29,0.2288,38154.95,486179.07
600779.SH,20211118,126.11,127.32,125.0,126.74,126.54,0.2,0.1581,28111.87,354528.511
600779.SH,20211117,127.28,127.9,125.66,126.54,128.39,-1.85,-1.4409,31478.5,397588.226
600779.SH,20211116,125.02,129.97,125.02,128.39,125.52,2.87,2.2865,54624.92,698304.721
600779.SH,20211115,126.01,127.51,124.71,125.52,126.16,-0.64,-0.5073,37694.53,474899.308
600779.SH,20211112,128.6,129.3,125.89,126.16,128.0,-1.84,-1.4375,35683.74,453498.086
600779.SH,20211111,128.35,129.68,126.6,128.0,128.91,-0.91,-0.7059,38378.02,490444.446
600779.SH,20211110,132.0,132.79,128.23,128.91,132.0,-3.09,-2.3409,37151.97,482279.504
600779.SH,20211109,135.11,135.11,129.92,132.0,135.2,-3.2,-2.3669,53251.04,704332.171
600779.SH,20211108,135.16,138.5,134.48,135.2,136.6,-1.4,-1.0249,38871.72,528918.987
600779.SH,20211105,136.0,139.5,135.31,136.6,137.0,-0.4,-0.292,52160.91,717031.418
600779.SH,20211104,136.0,139.93,132.35,137.0,134.85,2.15,1.5944,73631.33,1001038.745
600779.SH,20211103,130.51,135.47,129.38,134.85,129.86,4.99,3.8426,82410.3,1098752.705
600779.SH,20211102,129.8,134.5,128.08,129.86,130.5,-0.64,-0.4904,89912.39,1182315.856
600779.SH,20211101,133.0,133.0,128.18,130.5,126.66,3.84,3.0317,95079.63,1240541.762
600779.SH,20211029,126.32,128.75,126.12,126.66,126.92,-0.26,-0.2049,45365.53,577578.439
600779.SH,20211028,125.5,130.03,125.5,126.92,124.7,2.22,1.7803,51026.7,651656.128
600779.SH,20211027,128.3,128.47,124.0,124.7,128.62,-3.92,-3.0477,40836.33,512493.983
600779.SH,20211026,126.7,130.03,125.08,128.62,126.9,1.72,1.3554,47727.16,611017.182
600779.SH,20211025,128.41,128.85,124.79,126.9,129.0,-2.1,-1.6279,60775.83,767848.539
600779.SH,20211022,128.52,130.59,127.65,129.0,128.97,0.03,0.0233,47227.86,609868.261
600779.SH,20211021,130.68,131.3,128.0,128.97,130.99,-2.02,-1.5421,39569.14,510935.147
600779.SH,20211020,131.0,132.0,127.8,130.99,129.66,1.33,1.0258,42814.25,555229.256
600779.SH,20211019,129.01,132.5,128.51,129.66,129.6,0.06,0.0463,56827.39,740847.87
600779.SH,20211018,138.9,139.0,128.79,129.6,143.1,-13.5,-9.434,100119.58,1308150.17
600779.SH,20211015,139.01,143.19,138.07,143.1,141.91,1.19,0.8386,61461.89,866883.689
600779.SH,20211014,145.19,146.88,137.88,141.91,146.96,-5.05,-3.4363,111805.17,1585054.001
600779.SH,20211013,133.0,147.3,131.33,146.96,133.91,13.05,9.7454,139597.39,2007522.379
600779.SH,20211012,128.0,136.0,126.68,133.91,128.72,5.19,4.032,81940.98,1090501.526
600779.SH,20211011,131.0,135.9,126.88,128.72,130.64,-1.92,-1.4697,57280.01,749974.018
600779.SH,20211008,127.17,132.55,126.2,130.64,127.15,3.49,2.7448,63175.3,824253.232
600779.SH,20210930,127.34,129.05,125.0,127.15,127.52,-0.37,-0.2902,53745.3,684895.864
600779.SH,20210929,123.99,130.02,122.59,127.52,124.95,2.57,2.0568,66759.49,847917.979
600779.SH,20210928,124.7,127.46,118.8,124.95,128.15,-3.2,-2.4971,60883.18,752905.805
600779.SH,20210927,121.0,130.97,121.0,128.15,120.5,7.65,6.3485,103894.17,1327009.112
600779.SH,20210924,117.87,123.0,117.61,120.5,119.38,1.12,0.9382,53578.22,648691.674
600779.SH,20210923,117.52,121.2,115.68,119.38,116.35,3.03,2.6042,65462.54,776829.602
600779.SH,20210922,118.59,118.92,114.88,116.35,121.59,-5.24,-4.3096,54379.57,632795.678
600779.SH,20210917,115.49,124.0,113.77,121.59,116.28,5.31,4.5666,80239.84,956697.871
600779.SH,20210916,116.28,119.01,115.0,116.28,116.68,-0.4,-0.3428,57771.78,677565.296
600779.SH,20210915,120.56,121.08,114.14,116.68,121.99,-5.31,-4.3528,83970.99,981859.8
600779.SH,20210914,124.54,127.47,121.31,121.99,124.85,-2.86,-2.2907,49981.68,619933.457
600779.SH,20210913,129.05,130.41,124.08,124.85,129.49,-4.64,-3.5833,56678.14,717543.069
600779.SH,20210910,129.1,132.13,127.57,129.49,129.1,0.39,0.3021,63703.48,825499.361
600779.SH,20210909,128.0,130.91,127.01,129.1,128.55,0.55,0.4278,50059.94,645678.874
600779.SH,20210908,133.0,133.0,127.0,128.55,132.94,-4.39,-3.3022,57886.23,748081.235
600779.SH,20210907,132.0,136.67,129.8,132.94,133.79,-0.85,-0.6353,77655.15,1033489.509
600779.SH,20210906,121.78,134.2,118.23,133.79,122.7,11.09,9.0383,112633.63,1451532.076
600779.SH,20210903,121.13,126.12,116.03,122.7,123.18,-0.48,-0.3897,78877.79,957542.306
600779.SH,20210902,124.98,128.97,122.68,123.18,125.46,-2.28,-1.8173,92444.03,1160861.855
600779.SH,20210901,115.95,126.87,113.03,125.46,116.32,9.14,7.8576,108228.57,1315543.481
600779.SH,20210831,117.0,119.88,115.1,116.32,118.48,-2.16,-1.8231,41398.73,485641.09
600779.SH,20210830,117.55,120.0,113.58,118.48,117.18,1.3,1.1094,50713.15,594211.515
600779.SH,20210827,117.08,120.85,116.22,117.18,117.5,-0.32,-0.2723,44280.65,523126.826
600779.SH,20210826,121.5,123.6,117.2,117.5,123.5,-6.0,-4.8583,63569.11,761712.573
600779.SH,20210825,119.6,127.37,119.6,123.5,119.01,4.49,3.7728,87500.85,1086806.245
600779.SH,20210824,117.9,122.03,116.0,119.01,118.0,1.01,0.8559,63095.06,754888.8
600779.SH,20210823,115.46,119.35,111.0,118.0,113.2,4.8,4.2403,80057.72,930798.053
600779.SH,20210820,116.68,119.44,110.85,113.2,120.8,-7.6,-6.2914,110066.94,1253920.45
600779.SH,20210819,120.7,126.78,120.45,120.8,121.7,-0.9,-0.7395,65427.53,804920.815
600779.SH,20210818,117.1,123.34,114.52,121.7,117.4,4.3,3.6627,75028.15,896662.079
600779.SH,20210817,122.8,123.16,115.0,117.4,123.18,-5.78,-4.6923,68829.22,818759.162
600779.SH,20210816,121.79,125.4,120.38,123.18,122.81,0.37,0.3013,74860.67,918493.267
600779.SH,20210813,119.0,123.78,117.61,122.81,120.6,2.21,1.8325,95080.36,1151777.14
600779.SH,20210812,119.0,122.89,117.5,120.6,123.99,-3.39,-2.7341,122565.12,1475052.148
600779.SH,20210811,116.6,125.0,114.79,123.99,113.69,10.3,9.0597,175923.58,2128342.422
600779.SH,20210810,108.5,113.69,106.5,113.69,103.35,10.34,10.0048,133417.19,1499892.492
600779.SH,20210809,100.0,105.37,99.99,103.35,102.54,0.81,0.7899,120491.17,1249640.384
600779.SH,20210806,101.4,103.02,97.1,102.54,101.95,0.59,0.5787,124089.96,1245651.247
600779.SH,20210805,97.92,107.4,96.05,101.95,99.34,2.61,2.6273,145447.09,1491191.064
600779.SH,20210804,98.5,102.56,97.71,99.34,99.6,-0.26,-0.261,115348.86,1154274.31
600779.SH,20210803,99.64,102.23,95.6,99.6,102.8,-3.2,-3.1128,173537.12,1719287.982
600779.SH,20210802,93.58,105.0,93.58,102.8,102.24,0.56,0.5477,220391.18,2188836.361
600779.SH,20210730,110.5,110.94,102.24,102.24,113.6,-11.36,-10.0,158249.25,1642629.918
600779.SH,20210729,117.43,121.01,112.0,113.6,119.81,-6.21,-5.1832,170851.36,1960578.931
600779.SH,20210728,104.63,125.0,104.63,119.81,116.26,3.55,3.0535,267535.61,2897012.633
600779.SH,20210727,116.26,116.26,116.26,116.26,129.18,-12.92,-10.0015,43883.0,510183.758
600779.SH,20210726,129.18,129.18,129.18,129.18,143.53,-14.35,-9.9979,26107.0,337250.226
600779.SH,20210723,149.9,149.96,140.7,143.53,151.65,-8.12,-5.3544,108288.86,1562484.315
600779.SH,20210722,152.0,160.57,146.98,151.65,153.11,-1.46,-0.9536,116352.97,1773484.194
600779.SH,20210721,149.39,155.28,147.98,153.11,149.39,3.72,2.4901,109391.03,1660727.128
600779.SH,20210720,147.95,153.5,147.3,149.39,150.1,-0.71,-0.473,90052.05,1350412.013
600779.SH,20210719,143.87,153.0,143.01,150.1,145.88,4.22,2.8928,113661.33,1697145.121
600779.SH,20210716,148.98,149.51,141.16,145.88,145.33,0.55,0.3784,155147.01,2263322.803
600779.SH,20210715,130.47,146.53,130.01,146.53,133.21,13.32,9.9992,117438.85,1646555.249
600779.SH,20210714,132.3,135.86,129.31,133.21,135.2,-1.99,-1.4719,112937.77,1501839.329
600779.SH,20210713,132.21,136.22,130.67,135.2,128.9,6.3,4.8875,136625.94,1819547.049
600779.SH,20210712,132.23,134.0,126.84,128.9,134.26,-5.36,-3.9923,150118.23,1932748.241
600779.SH,20210709,147.2,148.2,130.64,134.26,144.27,-10.01,-6.9384,115386.12,1573862.58
600779.SH,20210708,145.3,149.53,143.09,144.27,148.34,-4.07,-2.7437,90960.02,1330223.416
600779.SH,20210707,145.8,153.37,145.65,148.34,145.0,3.34,2.3034,119687.29,1784294.951
600779.SH,20210706,153.45,159.5,141.39,145.0,152.2,-7.2,-4.7306,195658.71,2949586.053
600779.SH,20210705,137.51,154.29,137.22,152.2,140.26,11.94,8.5128,174868.81,2654002.037
600779.SH,20210702,136.99,142.95,135.0,140.26,138.99,1.27,0.9137,149987.65,2095117.425
600779.SH,20210701,127.37,138.99,125.1,138.99,126.35,12.64,10.004,155097.33,2091025.167
600779.SH,20210630,126.0,129.34,124.78,126.35,124.95,1.4,1.1204,63858.85,811764.228
600779.SH,20210629,125.49,128.51,124.11,124.95,126.4,-1.45,-1.1472,58798.53,738674.33
600779.SH,20210628,125.35,127.3,123.5,126.4,125.4,1.0,0.7974,58479.24,735262.208
600779.SH,20210625,120.7,126.95,117.6,125.4,121.81,3.59,2.9472,94996.64,1173394.263
600779.SH,20210624,121.12,123.5,115.0,121.81,122.38,-0.57,-0.4658,101453.66,1208571.552
600779.SH,20210623,126.11,126.97,121.5,122.38,127.5,-5.12,-4.0157,89288.43,1098102.962
600779.SH,20210622,124.5,128.04,123.11,127.5,124.35,3.15,2.5332,81187.13,1019441.543
600779.SH,20210621,126.1,130.0,121.01,124.35,128.01,-3.66,-2.8592,105425.58,1317668.671
600779.SH,20210618,133.96,134.66,125.61,128.01,133.56,-5.55,-4.1554,111622.68,1446322.749
600779.SH,20210617,120.4,134.66,120.11,133.56,122.53,11.03,9.0019,123351.07,1611524.788
600779.SH,20210616,126.4,126.85,118.31,122.53,126.13,-3.6,-2.8542,89097.81,1087630.739
600779.SH,20210615,122.02,127.49,120.0,126.13,122.25,3.88,3.1738,100179.28,1246913.319
600779.SH,20210611,121.9,124.37,118.6,122.25,122.9,-0.65,-0.5289,78462.96,956013.356
600779.SH,20210610,120.49,125.81,119.99,122.9,121.3,1.6,1.319,101767.91,1249756.092
600779.SH,20210609,123.0,125.78,117.2,121.3,127.77,-6.47,-5.0638,176489.26,2135395.488
600779.SH,20210608,140.45,140.45,127.77,127.77,141.97,-14.2,-10.0021,156209.75,2055320.392
600779.SH,20210607,140.0,145.1,138.21,141.97,143.19,-1.22,-0.852,184661.86,2616301.447
600779.SH,20210604,133.0,144.2,131.68,143.19,133.8,9.39,7.0179,165280.94,2299912.562
600779.SH,20210603,126.0,139.43,125.0,133.8,126.75,7.05,5.5621,202526.05,2720468.499
600779.SH,20210602,126.88,131.0,126.0,126.75,127.0,-0.25,-0.1969,112836.04,1446587.532
600779.SH,20210601,127.43,128.54,122.5,127.0,127.55,-0.55,-0.4312,95394.48,1205378.105
600779.SH,20210531,127.55,129.79,125.51,127.55,127.45,0.1,0.0785,78992.91,1006800.815
600779.SH,20210528,129.02,129.52,125.88,127.45,128.89,-1.44,-1.1172,66648.02,850036.431
600779.SH,20210527,127.98,129.8,123.95,128.89,127.37,1.52,1.1934,82808.06,1055175.783
600779.SH,20210526,128.1,132.0,125.6,127.37,124.7,2.67,2.1411,122763.87,1574874.55
600779.SH,20210525,124.44,125.51,119.02,124.7,124.68,0.02,0.016,128660.24,1584248.086
600779.SH,20210524,123.46,126.89,120.47,124.68,121.89,2.79,2.2889,171687.79,2133345.371
600779.SH,20210521,117.0,121.89,116.0,121.89,110.81,11.08,9.9991,195539.0,2356598.911
600779.SH,20210520,100.99,110.81,100.74,110.81,100.74,10.07,9.996,77738.66,840354.566
600779.SH,20210519,100.52,102.52,99.3,100.74,101.34,-0.6,-0.5921,61568.38,620770.359
600779.SH,20210518,102.2,103.21,100.57,101.34,102.2,-0.86,-0.8415,60487.1,614484.436
600779.SH,20210517,99.13,102.49,98.6,102.2,100.51,1.69,1.6814,118571.48,1192233.206
600779.SH,20210514,101.57,102.9,100.12,100.51,101.37,-0.86,-0.8484,58617.87,592317.408
600779.SH,20210513,99.38,102.38,98.02,101.37,101.3,0.07,0.0691,56052.64,563324.35
600779.SH,20210512,99.9,102.1,98.2,101.3,101.04,0.26,0.2573,66138.3,664720.845
600779.SH,20210511,98.5,102.47,97.98,101.04,98.85,2.19,2.2155,78171.44,788945.103
600779.SH,20210510,97.27,101.26,96.31,98.85,96.98,1.87,1.9282,71385.55,706120.29
600779.SH,20210507,102.22,102.6,96.8,96.98,101.31,-4.33,-4.274,75145.31,743036.522
600779.SH,20210506,102.0,102.63,98.59,101.31,102.3,-0.99,-0.9677,95261.1,959036.044
600779.SH,20210430,100.9,102.33,97.8,102.3,100.96,1.34,1.3273,146194.67,1463454.858
600779.SH,20210429,110.19,112.1,100.96,100.96,112.18,-11.22,-10.0018,140894.6,1456103.629
600779.SH,20210428,105.8,112.8,105.31,112.18,108.68,3.5,3.2205,79896.08,880938.113
600779.SH,20210427,105.99,109.76,104.3,108.68,106.3,2.38,2.2389,75486.97,811895.645
600779.SH,20210426,109.55,110.99,105.88,106.3,109.36,-3.06,-2.7981,92713.04,1000846.475
600779.SH,20210423,112.3,114.77,104.86,109.36,113.0,-3.64,-3.2212,127287.69,1389943.057
600779.SH,20210422,108.82,114.55,107.35,113.0,108.95,4.05,3.7173,119568.35,1330890.803
600779.SH,20210421,100.77,110.18,100.5,108.95,101.74,7.21,7.0867,144161.03,1533329.333
600779.SH,20210420,101.25,105.65,100.0,101.74,101.25,0.49,0.484,135704.33,1407477.466
600779.SH,20210419,104.0,104.57,96.97,101.25,105.1,-3.85,-3.6632,155406.5,1576604.702
