ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603198.SH,20211207,68.7,71.6,68.0,68.6,68.22,0.38,0.557,128643.04,896892.506
603198.SH,20211206,69.21,69.93,67.67,68.22,69.0,-0.78,-1.1304,83540.75,574109.688
603198.SH,20211203,67.25,69.55,66.46,69.0,67.25,1.75,2.6022,113460.85,780237.734
603198.SH,20211202,66.99,68.06,66.0,67.25,67.13,0.12,0.1788,83984.26,562715.796
603198.SH,20211201,69.05,69.69,66.28,67.13,68.28,-1.15,-1.6842,103247.93,693516.242
603198.SH,20211130,66.7,68.88,66.1,68.28,66.76,1.52,2.2768,140265.11,950792.256
603198.SH,20211129,66.3,67.65,65.8,66.76,66.63,0.13,0.1951,97281.36,649134.436
603198.SH,20211126,67.5,68.28,66.0,66.63,67.46,-0.83,-1.2304,96287.13,643335.355
603198.SH,20211125,69.06,69.22,67.29,67.46,67.96,-0.5,-0.7357,89607.27,609345.745
603198.SH,20211124,68.03,70.5,67.83,67.96,68.52,-0.56,-0.8173,123942.77,852677.079
603198.SH,20211123,67.5,71.45,66.3,68.52,66.74,1.78,2.6671,148377.91,1026719.6
603198.SH,20211122,64.6,69.48,64.5,66.74,64.6,2.14,3.3127,159470.97,1072599.039
603198.SH,20211119,60.07,65.4,59.8,64.6,60.07,4.53,7.5412,172364.14,1096910.096
603198.SH,20211118,59.0,60.88,57.76,60.07,58.68,1.39,2.3688,96851.05,577648.24
603198.SH,20211117,59.0,60.44,58.01,58.68,60.6,-1.92,-3.1683,105624.22,622106.696
603198.SH,20211116,57.84,62.27,57.67,60.6,57.41,3.19,5.5565,149587.71,901380.339
603198.SH,20211115,57.55,58.61,57.01,57.41,57.55,-0.14,-0.2433,69624.38,402961.855
603198.SH,20211112,59.02,59.7,57.15,57.55,59.53,-1.98,-3.3261,95986.59,558403.804
603198.SH,20211111,58.0,60.06,57.58,59.53,58.08,1.45,2.4966,98400.07,578738.248
603198.SH,20211110,58.94,59.88,57.48,58.08,58.78,-0.7,-1.1909,81415.42,476130.898
603198.SH,20211109,58.72,59.58,58.3,58.78,59.32,-0.54,-0.9103,60741.4,357530.218
603198.SH,20211108,58.52,60.18,57.9,59.32,58.7,0.62,1.0562,70686.57,418779.683
603198.SH,20211105,58.8,60.29,58.4,58.7,59.4,-0.7,-1.1785,104983.23,622456.898
603198.SH,20211104,59.28,59.85,57.9,59.4,58.81,0.59,1.0032,130066.8,767542.18
603198.SH,20211103,61.0,61.89,58.21,58.81,61.22,-2.41,-3.9366,107327.42,640399.243
603198.SH,20211102,62.12,63.15,60.66,61.22,62.12,-0.9,-1.4488,133526.48,824774.366
603198.SH,20211101,60.98,63.2,59.53,62.12,60.84,1.28,2.1039,185019.46,1140598.94
603198.SH,20211029,58.91,61.46,57.8,60.84,56.13,4.71,8.3912,320655.7,1923251.871
603198.SH,20211028,56.0,56.13,55.8,56.13,51.03,5.1,9.9941,75444.16,423365.171
603198.SH,20211027,52.08,52.09,49.6,51.03,52.08,-1.05,-2.0161,88761.38,448104.304
603198.SH,20211026,51.5,52.66,50.37,52.08,51.5,0.58,1.1262,88747.64,459278.321
603198.SH,20211025,51.36,52.13,50.86,51.5,51.37,0.13,0.2531,71240.72,366260.772
603198.SH,20211022,52.4,53.88,51.11,51.37,52.63,-1.26,-2.3941,105007.59,548780.558
603198.SH,20211021,50.0,52.91,49.3,52.63,49.0,3.63,7.4082,165418.97,854357.227
603198.SH,20211020,48.66,49.5,47.72,49.0,48.6,0.4,0.823,83388.31,406042.147
603198.SH,20211019,45.29,48.84,44.95,48.6,45.7,2.9,6.3457,170794.89,810912.159
603198.SH,20211018,50.2,50.5,45.7,45.7,50.78,-5.08,-10.0039,159340.68,741895.723
603198.SH,20211015,50.0,50.92,48.9,50.78,49.95,0.83,1.6617,96565.1,484395.436
603198.SH,20211014,49.92,51.29,48.54,49.95,50.29,-0.34,-0.6761,89826.19,446961.577
603198.SH,20211013,49.58,51.35,49.27,50.29,49.85,0.44,0.8826,98632.74,498325.327
603198.SH,20211012,50.76,51.38,49.19,49.85,50.6,-0.75,-1.4822,92731.91,464116.337
603198.SH,20211011,52.94,53.9,50.25,50.6,51.91,-1.31,-2.5236,126757.88,653585.334
603198.SH,20211008,52.01,52.98,51.0,51.91,51.23,0.68,1.3273,122140.31,636983.497
603198.SH,20210930,48.57,52.39,48.18,51.23,49.0,2.23,4.551,165265.07,841739.82
603198.SH,20210929,47.4,50.49,47.4,49.0,49.38,-0.38,-0.7695,182878.87,896552.35
603198.SH,20210928,51.01,51.67,49.38,49.38,54.87,-5.49,-10.0055,175526.37,872555.053
603198.SH,20210927,54.0,58.55,53.97,54.87,53.98,0.89,1.6488,285792.12,1599229.338
603198.SH,20210924,50.6,56.67,50.5,53.98,51.52,2.46,4.7748,264026.67,1436024.898
603198.SH,20210923,51.65,54.19,51.24,51.52,51.76,-0.24,-0.4637,169391.31,889145.514
603198.SH,20210922,51.93,52.3,50.03,51.76,52.6,-0.84,-1.597,121908.85,624141.591
603198.SH,20210917,51.28,54.34,49.05,52.6,51.51,1.09,2.1161,211125.26,1100681.917
603198.SH,20210916,51.39,53.55,50.25,51.51,51.67,-0.16,-0.3097,163696.64,846727.454
603198.SH,20210915,50.26,52.49,50.23,51.67,52.75,-1.08,-2.0474,143160.39,735058.803
603198.SH,20210914,53.04,54.98,52.51,52.75,52.75,0.0,0.0,153691.27,823122.028
603198.SH,20210913,53.13,55.76,51.99,52.75,54.46,-1.71,-3.1399,197206.42,1050970.839
603198.SH,20210910,54.2,55.99,53.1,54.46,54.09,0.37,0.684,159533.4,868608.949
603198.SH,20210909,55.5,56.66,53.52,54.09,55.76,-1.67,-2.995,176142.53,966159.294
603198.SH,20210908,56.0,56.81,54.58,55.76,57.17,-1.41,-2.4663,177038.28,982346.946
603198.SH,20210907,55.0,57.75,53.81,57.17,55.22,1.95,3.5313,236334.47,1320672.567
603198.SH,20210906,49.67,55.22,49.23,55.22,50.2,5.02,10.0,180444.74,967973.116
603198.SH,20210903,49.06,51.48,47.03,50.2,51.3,-1.1,-2.1442,229294.86,1130327.976
603198.SH,20210902,50.08,51.85,49.01,51.3,48.99,2.31,4.7152,269493.91,1363760.342
603198.SH,20210901,44.54,48.99,43.18,48.99,44.54,4.45,9.991,209520.19,978355.285
603198.SH,20210831,44.7,45.37,43.9,44.54,44.65,-0.11,-0.2464,135434.46,604213.54
603198.SH,20210830,42.85,45.55,42.53,44.65,42.61,2.04,4.7876,195264.87,862593.458
603198.SH,20210827,41.49,44.53,41.09,42.61,41.5,1.11,2.6747,198184.0,852895.155
603198.SH,20210826,41.0,42.24,40.31,41.5,39.61,1.89,4.7715,317720.4,1313933.088
603198.SH,20210825,39.6,39.61,39.31,39.61,36.01,3.6,9.9972,89568.26,354630.319
603198.SH,20210824,35.66,36.49,35.54,36.01,35.79,0.22,0.6147,57404.32,207085.145
603198.SH,20210823,34.28,36.08,34.0,35.79,34.28,1.51,4.4049,81864.08,288507.803
603198.SH,20210820,35.56,35.69,33.97,34.28,36.29,-2.01,-5.5387,88068.56,305356.054
603198.SH,20210819,36.52,37.22,36.04,36.29,36.64,-0.35,-0.9552,51166.29,187151.212
603198.SH,20210818,36.25,36.96,35.8,36.64,36.31,0.33,0.9088,52992.66,193435.214
603198.SH,20210817,37.8,38.15,36.31,36.31,38.21,-1.9,-4.9725,75285.67,279576.451
603198.SH,20210816,37.99,38.89,37.3,38.21,38.36,-0.15,-0.391,74095.11,281815.448
603198.SH,20210813,37.75,39.5,37.75,38.36,37.9,0.46,1.2137,85861.33,330877.926
603198.SH,20210812,37.21,38.8,37.07,37.9,37.5,0.4,1.0667,105309.15,401703.734
603198.SH,20210811,38.0,38.68,37.1,37.5,38.4,-0.9,-2.3438,91772.68,345730.318
603198.SH,20210810,36.98,38.7,36.31,38.4,36.71,1.69,4.6037,122490.76,461071.746
603198.SH,20210809,36.45,37.88,36.31,36.71,36.5,0.21,0.5753,82966.22,308479.247
603198.SH,20210806,37.3,37.69,36.01,36.5,37.4,-0.9,-2.4064,76033.52,278616.686
603198.SH,20210805,37.5,38.8,36.66,37.4,38.63,-1.23,-3.1841,81972.43,308580.929
603198.SH,20210804,38.88,39.5,38.2,38.63,39.16,-0.53,-1.3534,88707.11,342854.935
603198.SH,20210803,38.1,39.85,37.55,39.16,38.84,0.32,0.8239,127687.2,495272.693
603198.SH,20210802,35.58,39.28,34.81,38.84,36.05,2.79,7.7393,148339.6,556079.646
603198.SH,20210730,38.88,38.89,35.47,36.05,38.92,-2.87,-7.3741,134148.9,494453.268
603198.SH,20210729,38.2,40.0,36.52,38.92,37.59,1.33,3.5382,192475.14,737231.752
603198.SH,20210728,34.0,37.59,33.44,37.59,34.17,3.42,10.0088,158884.55,566932.098
603198.SH,20210727,34.9,35.55,34.1,34.17,35.01,-0.84,-2.3993,88736.27,309955.979
603198.SH,20210726,37.11,37.11,34.0,35.01,37.63,-2.62,-6.9625,129057.26,459476.766
603198.SH,20210723,39.01,39.38,37.34,37.63,39.44,-1.81,-4.5892,113011.46,429103.837
603198.SH,20210722,40.25,41.5,39.28,39.44,40.58,-1.14,-2.8093,101896.49,407207.1
603198.SH,20210721,40.2,41.88,39.83,40.58,40.35,0.23,0.57,99475.89,406396.631
603198.SH,20210720,39.1,40.8,39.1,40.35,39.65,0.7,1.7654,93986.41,377010.027
603198.SH,20210719,39.19,39.99,39.03,39.65,39.75,-0.1,-0.2516,52333.83,207093.194
603198.SH,20210716,40.58,40.86,39.58,39.75,40.75,-1.0,-2.454,86701.11,346725.359
603198.SH,20210715,39.65,41.2,39.13,40.75,39.8,0.95,2.3869,115258.4,464812.952
603198.SH,20210714,39.48,40.58,39.0,39.8,39.78,0.02,0.0503,75742.57,301593.201
603198.SH,20210713,39.99,40.75,39.62,39.78,39.39,0.39,0.9901,73718.88,296157.861
603198.SH,20210712,39.03,39.71,38.01,39.39,39.02,0.37,0.9482,71042.36,277118.111
603198.SH,20210709,40.39,40.79,38.44,39.02,40.63,-1.61,-3.9626,97918.02,382955.577
603198.SH,20210708,40.99,41.87,40.55,40.63,41.22,-0.59,-1.4313,73974.52,303659.882
603198.SH,20210707,40.6,42.2,40.5,41.22,40.59,0.63,1.5521,86282.59,357620.464
603198.SH,20210706,41.11,41.3,39.46,40.59,40.99,-0.4,-0.9758,95999.57,385769.357
603198.SH,20210705,39.8,41.5,39.2,40.99,40.19,0.8,1.9905,97897.65,399255.935
603198.SH,20210702,42.85,43.2,40.01,40.19,43.48,-3.29,-7.5667,139157.21,571868.569
603198.SH,20210701,44.2,44.2,42.6,43.48,44.3,-0.82,-1.851,110231.12,478563.383
603198.SH,20210630,42.8,44.42,42.7,44.3,42.76,1.54,3.6015,135466.38,596969.35
603198.SH,20210629,43.45,44.24,42.7,42.76,43.8,-1.04,-2.3744,91574.55,396859.093
603198.SH,20210628,42.72,44.0,42.66,43.8,42.53,1.27,2.9861,112203.7,487951.82
603198.SH,20210625,41.79,42.98,40.8,42.53,42.0,0.53,1.2619,119563.15,504439.59
603198.SH,20210624,40.92,42.8,40.26,42.0,41.29,0.71,1.7195,123682.53,513380.196
603198.SH,20210623,42.53,42.81,40.58,41.29,42.85,-1.56,-3.6406,125133.55,520021.111
603198.SH,20210622,43.07,43.48,41.65,42.85,43.32,-0.47,-1.0849,105315.12,446803.584
603198.SH,20210621,42.2,44.26,42.11,43.32,42.81,0.51,1.1913,140216.24,606928.831
603198.SH,20210618,42.6,43.74,41.23,42.81,42.55,0.26,0.611,154449.83,657382.238
603198.SH,20210617,40.25,43.0,40.25,42.55,40.69,1.86,4.5711,151474.32,639385.142
603198.SH,20210616,40.0,41.18,39.24,40.69,40.11,0.58,1.446,122504.72,495376.154
603198.SH,20210615,38.96,40.37,38.29,40.11,38.96,1.15,2.9517,117895.6,465141.005
603198.SH,20210611,40.2,40.68,38.9,38.96,40.15,-1.19,-2.9639,128731.03,509679.757
603198.SH,20210610,40.8,41.68,39.79,40.15,41.08,-0.93,-2.2639,158329.3,642250.783
603198.SH,20210609,41.21,42.99,39.96,41.08,43.39,-2.31,-5.3238,201446.96,830191.111
603198.SH,20210608,48.25,48.4,44.09,44.09,48.99,-4.9,-10.002,236719.29,1072217.212
603198.SH,20210607,47.11,49.3,45.79,48.99,46.74,2.25,4.8139,251541.36,1195492.738
