ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601398.SH,20211207,4.64,4.67,4.62,4.66,4.63,0.03,0.6479,2057104.91,956152.03
601398.SH,20211206,4.61,4.64,4.6,4.63,4.61,0.02,0.4338,1795706.77,830641.841
601398.SH,20211203,4.6,4.61,4.58,4.61,4.61,0.0,0.0,1127866.48,518341.585
601398.SH,20211202,4.6,4.62,4.58,4.61,4.6,0.01,0.2174,1784682.19,820135.168
601398.SH,20211201,4.58,4.6,4.57,4.6,4.58,0.02,0.4367,1113050.51,511084.679
601398.SH,20211130,4.58,4.59,4.57,4.58,4.58,0.0,0.0,1076841.86,492804.575
601398.SH,20211129,4.6,4.61,4.56,4.58,4.61,-0.03,-0.6508,1822575.81,836194.182
601398.SH,20211126,4.63,4.64,4.61,4.61,4.63,-0.02,-0.432,978877.39,451910.174
601398.SH,20211125,4.64,4.64,4.63,4.63,4.64,-0.01,-0.2155,596923.52,276623.127
601398.SH,20211124,4.63,4.64,4.62,4.64,4.63,0.01,0.216,699612.34,324057.98
601398.SH,20211123,4.63,4.65,4.62,4.63,4.63,0.0,0.0,878259.91,406963.202
601398.SH,20211122,4.65,4.66,4.63,4.63,4.66,-0.03,-0.6438,1205829.21,559173.673
601398.SH,20211119,4.64,4.67,4.63,4.66,4.64,0.02,0.431,1005572.57,467427.071
601398.SH,20211118,4.64,4.65,4.63,4.64,4.65,-0.01,-0.2151,764673.98,354706.417
601398.SH,20211117,4.64,4.66,4.64,4.65,4.65,0.0,0.0,912332.73,423989.911
601398.SH,20211116,4.66,4.68,4.64,4.65,4.67,-0.02,-0.4283,962814.73,448267.809
601398.SH,20211115,4.65,4.68,4.64,4.67,4.65,0.02,0.4301,900470.27,419795.012
601398.SH,20211112,4.66,4.66,4.63,4.65,4.66,-0.01,-0.2146,1016837.94,472333.219
601398.SH,20211111,4.62,4.66,4.61,4.66,4.62,0.04,0.8658,1131059.25,525090.262
601398.SH,20211110,4.64,4.64,4.61,4.62,4.64,-0.02,-0.431,1250475.3,577396.261
601398.SH,20211109,4.64,4.65,4.63,4.64,4.63,0.01,0.216,866896.19,402174.123
601398.SH,20211108,4.65,4.66,4.63,4.63,4.66,-0.03,-0.6438,1473507.23,684049.048
601398.SH,20211105,4.64,4.67,4.63,4.66,4.65,0.01,0.2151,1113016.84,517754.657
601398.SH,20211104,4.64,4.65,4.63,4.65,4.64,0.01,0.2155,1001580.9,464799.864
601398.SH,20211103,4.67,4.67,4.63,4.64,4.65,-0.01,-0.2151,1460297.8,678038.229
601398.SH,20211102,4.73,4.73,4.64,4.65,4.73,-0.08,-1.6913,2115693.0,989837.39
601398.SH,20211101,4.68,4.73,4.67,4.73,4.67,0.06,1.2848,1876235.31,881706.429
601398.SH,20211029,4.67,4.69,4.66,4.67,4.67,0.0,0.0,1149807.98,537655.506
601398.SH,20211028,4.68,4.7,4.67,4.67,4.7,-0.03,-0.6383,783008.44,366506.428
601398.SH,20211027,4.7,4.71,4.65,4.7,4.7,0.0,0.0,1257712.16,588428.87
601398.SH,20211026,4.72,4.74,4.69,4.7,4.72,-0.02,-0.4237,1187350.03,559100.062
601398.SH,20211025,4.71,4.73,4.69,4.72,4.73,-0.01,-0.2114,1033423.97,486689.967
601398.SH,20211022,4.74,4.76,4.71,4.73,4.74,-0.01,-0.211,931086.29,440144.708
601398.SH,20211021,4.7,4.74,4.69,4.74,4.7,0.04,0.8511,1351316.27,637824.658
601398.SH,20211020,4.73,4.73,4.68,4.7,4.72,-0.02,-0.4237,1074596.35,504948.858
601398.SH,20211019,4.72,4.74,4.71,4.72,4.73,-0.01,-0.2114,1058826.12,499759.095
601398.SH,20211018,4.75,4.77,4.71,4.73,4.75,-0.02,-0.4211,1173696.21,555326.047
601398.SH,20211015,4.72,4.75,4.71,4.75,4.71,0.04,0.8493,1255588.56,594356.222
601398.SH,20211014,4.72,4.73,4.71,4.71,4.72,-0.01,-0.2119,719637.08,339578.661
601398.SH,20211013,4.74,4.75,4.71,4.72,4.75,-0.03,-0.6316,1123056.96,530545.726
601398.SH,20211012,4.74,4.76,4.71,4.75,4.74,0.01,0.211,1449305.9,686903.968
601398.SH,20211011,4.72,4.77,4.71,4.74,4.71,0.03,0.6369,1818624.63,863201.212
601398.SH,20211008,4.66,4.73,4.65,4.71,4.66,0.05,1.073,1859946.25,872488.109
