ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600016.SH,20211207,3.92,3.93,3.9,3.92,3.9,0.02,0.5128,842484.02,329745.283
600016.SH,20211206,3.92,3.94,3.9,3.9,3.92,-0.02,-0.5102,852108.14,333812.983
600016.SH,20211203,3.92,3.92,3.9,3.92,3.91,0.01,0.2558,537673.05,210158.455
600016.SH,20211202,3.91,3.92,3.9,3.91,3.91,0.0,0.0,561982.31,219838.32
600016.SH,20211201,3.89,3.91,3.88,3.91,3.89,0.02,0.5141,485379.75,189428.642
600016.SH,20211130,3.89,3.9,3.88,3.89,3.89,0.0,0.0,415494.0,161698.486
600016.SH,20211129,3.88,3.9,3.87,3.89,3.89,0.0,0.0,588539.08,228578.574
600016.SH,20211126,3.9,3.91,3.88,3.89,3.9,-0.01,-0.2564,548580.69,213451.711
600016.SH,20211125,3.91,3.91,3.89,3.9,3.91,-0.01,-0.2558,339405.65,132436.282
600016.SH,20211124,3.91,3.92,3.9,3.91,3.9,0.01,0.2564,369219.54,144270.368
600016.SH,20211123,3.91,3.92,3.9,3.9,3.9,0.0,0.0,462273.51,180617.447
600016.SH,20211122,3.92,3.92,3.9,3.9,3.92,-0.02,-0.5102,415698.93,162377.977
600016.SH,20211119,3.9,3.93,3.89,3.92,3.89,0.03,0.7712,525388.24,205254.991
600016.SH,20211118,3.9,3.91,3.89,3.89,3.9,-0.01,-0.2564,375945.9,146421.279
600016.SH,20211117,3.92,3.92,3.9,3.9,3.92,-0.02,-0.5102,393041.4,153723.722
600016.SH,20211116,3.93,3.94,3.9,3.92,3.93,-0.01,-0.2545,489454.36,191919.047
600016.SH,20211115,3.92,3.94,3.91,3.93,3.91,0.02,0.5115,439078.46,172227.018
600016.SH,20211112,3.92,3.93,3.9,3.91,3.92,-0.01,-0.2551,568485.55,222612.227
600016.SH,20211111,3.88,3.92,3.87,3.92,3.87,0.05,1.292,736235.19,287285.309
600016.SH,20211110,3.88,3.88,3.86,3.87,3.87,0.0,0.0,484968.13,187571.786
600016.SH,20211109,3.88,3.89,3.87,3.87,3.87,0.0,0.0,382714.36,148362.7
600016.SH,20211108,3.88,3.88,3.86,3.87,3.87,0.0,0.0,386279.98,149652.41
600016.SH,20211105,3.87,3.88,3.86,3.87,3.87,0.0,0.0,400977.58,155214.789
600016.SH,20211104,3.89,3.89,3.87,3.87,3.88,-0.01,-0.2577,503946.31,195393.583
600016.SH,20211103,3.88,3.9,3.87,3.88,3.88,0.0,0.0,447350.28,173942.56
600016.SH,20211102,3.92,3.93,3.86,3.88,3.92,-0.04,-1.0204,843053.91,327898.569
600016.SH,20211101,3.89,3.92,3.88,3.92,3.89,0.03,0.7712,605986.83,236699.639
600016.SH,20211029,3.88,3.9,3.87,3.89,3.88,0.01,0.2577,523766.8,203801.436
600016.SH,20211028,3.89,3.9,3.86,3.88,3.9,-0.02,-0.5128,746253.77,289333.739
600016.SH,20211027,3.92,3.93,3.88,3.9,3.92,-0.02,-0.5102,607338.95,236651.982
600016.SH,20211026,3.95,3.96,3.92,3.92,3.95,-0.03,-0.7595,573591.26,225600.072
600016.SH,20211025,3.94,3.95,3.92,3.95,3.94,0.01,0.2538,460519.57,181444.122
600016.SH,20211022,3.94,3.96,3.93,3.94,3.95,-0.01,-0.2532,849946.05,335230.243
600016.SH,20211021,3.91,3.95,3.91,3.95,3.91,0.04,1.023,781703.4,307504.823
600016.SH,20211020,3.93,3.94,3.9,3.91,3.92,-0.01,-0.2551,526116.47,205891.147
600016.SH,20211019,3.92,3.94,3.91,3.92,3.92,0.0,0.0,611864.09,240061.833
600016.SH,20211018,3.91,3.93,3.9,3.92,3.92,0.0,0.0,532465.63,208523.047
600016.SH,20211015,3.93,3.93,3.91,3.92,3.92,0.0,0.0,683330.72,267588.055
600016.SH,20211014,3.94,3.95,3.91,3.92,3.94,-0.02,-0.5076,482669.12,189383.658
600016.SH,20211013,3.96,3.97,3.93,3.94,3.96,-0.02,-0.5051,512210.41,201912.291
600016.SH,20211012,3.98,3.99,3.94,3.96,3.98,-0.02,-0.5025,660421.31,261723.28
600016.SH,20211011,3.96,4.01,3.95,3.98,3.96,0.02,0.5051,791316.95,315683.937
600016.SH,20211008,3.93,3.96,3.92,3.96,3.91,0.05,1.2788,713377.71,281443.887
600016.SH,20210930,3.92,3.93,3.89,3.91,3.93,-0.02,-0.5089,577636.23,225495.08
600016.SH,20210929,3.9,3.93,3.88,3.93,3.91,0.02,0.5115,856891.96,334591.623
600016.SH,20210928,3.89,3.93,3.88,3.91,3.88,0.03,0.7732,693758.75,271164.15
600016.SH,20210927,3.91,3.92,3.87,3.88,3.91,-0.03,-0.7673,855085.82,332259.61
600016.SH,20210924,3.94,3.95,3.9,3.91,3.94,-0.03,-0.7614,794949.81,312003.839
600016.SH,20210923,3.93,3.98,3.92,3.94,3.9,0.04,1.0256,995239.41,392593.466
600016.SH,20210922,3.9,3.91,3.86,3.9,3.97,-0.07,-1.7632,1277349.78,496561.464
600016.SH,20210917,3.98,3.99,3.95,3.97,3.98,-0.01,-0.2513,1187576.37,471030.968
600016.SH,20210916,4.02,4.03,3.97,3.98,4.02,-0.04,-0.995,1433733.77,573878.936
600016.SH,20210915,4.03,4.04,4.01,4.02,4.03,-0.01,-0.2481,974227.24,391515.891
600016.SH,20210914,4.13,4.13,4.02,4.03,4.12,-0.09,-2.1845,1933911.03,787233.848
